filepath,mos,condition,db
./data/vits/vits_4367-0024.wav,4.0,synthesized,vits
./data/vits/vits_9217-0023.wav,4.0,synthesized,vits
./data/vits/vits_4778-0008.wav,2.333333333333333,synthesized,vits
./data/vits/vits_10670-0000.wav,2.0,synthesized,vits
./data/vits/vits_12249-0013.wav,4.0,synthesized,vits
./data/vits/vits_7028-0011.wav,5.0,synthesized,vits
./data/vits/vits_10199-0016.wav,2.6666666666666665,synthesized,vits
./data/vits/vits_10107-0018.wav,3.5,synthesized,vits
./data/vits/vits_5025-0019.wav,2.333333333333333,synthesized,vits
./data/vits/vits_3976-0014.wav,4.0,synthesized,vits
./data/vits/vits_6581-0022.wav,3.5,synthesized,vits
./data/vits/vits_6601-0010.wav,3.0,synthesized,vits
./data/vits/vits_6581-0011.wav,3.5,synthesized,vits
./data/vits/vits_8680-0020.wav,2.5,synthesized,vits
./data/vits/vits_10107-0001.wav,4.0,synthesized,vits
./data/vits/vits_7028-0023.wav,2.0,synthesized,vits
./data/vits/vits_6700-0001.wav,5.0,synthesized,vits
./data/vits/vits_5888-0013.wav,5.0,synthesized,vits
./data/vits/vits_3976-0029.wav,5.0,synthesized,vits
./data/vits/vits_10107-0010.wav,5.0,synthesized,vits
./data/vits/vits_5888-0010.wav,2.333333333333333,synthesized,vits
./data/vits/vits_5888-0016.wav,4.0,synthesized,vits
./data/vits/vits_6581-0029.wav,5.0,synthesized,vits
./data/vits/vits_5677-0001.wav,3.0,synthesized,vits
./data/vits/vits_9217-0011.wav,4.0,synthesized,vits
./data/vits/vits_5103-0014.wav,3.0,synthesized,vits
./data/vits/vits_5888-0011.wav,4.0,synthesized,vits
./data/vits/vits_10107-0007.wav,4.0,synthesized,vits
./data/vits/vits_5705-0026.wav,1.0,synthesized,vits
./data/vits/vits_3369-0019.wav,3.5,synthesized,vits
./data/vits/vits_6700-0023.wav,3.5,synthesized,vits
./data/vits/vits_12865-0004.wav,2.5,synthesized,vits
./data/vits/vits_8680-0005.wav,4.0,synthesized,vits
./data/vits/vits_6700-0017.wav,4.5,synthesized,vits
./data/vits/vits_9217-0010.wav,4.0,synthesized,vits
./data/vits/vits_3369-0008.wav,2.333333333333333,synthesized,vits
./data/vits/vits_3369-0009.wav,3.0,synthesized,vits
./data/vits/vits_5025-0025.wav,4.0,synthesized,vits
./data/vits/vits_12865-0017.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_5705-0014.wav,4.0,synthesized,vits
./data/vits/vits_9351-0010.wav,3.333333333333333,synthesized,vits
./data/vits/vits_5103-0007.wav,2.0,synthesized,vits
./data/vits/vits_8680-0021.wav,2.333333333333333,synthesized,vits
./data/vits/vits_2961-0011.wav,3.0,synthesized,vits
./data/vits/vits_12865-0025.wav,3.0,synthesized,vits
./data/vits/vits_12249-0010.wav,4.0,synthesized,vits
./data/vits/vits_12249-0009.wav,4.666666666666667,synthesized,vits
./data/vits/vits_12249-0029.wav,4.0,synthesized,vits
./data/vits/vits_4801-0014.wav,5.0,synthesized,vits
./data/vits/vits_6581-0027.wav,4.0,synthesized,vits
./data/vits/vits_3976-0009.wav,3.0,synthesized,vits
./data/vits/vits_12249-0018.wav,5.0,synthesized,vits
./data/vits/vits_4367-0016.wav,4.5,synthesized,vits
./data/vits/vits_9351-0006.wav,3.0,synthesized,vits
./data/vits/vits_6207-0014.wav,2.0,synthesized,vits
./data/vits/vits_9485-0020.wav,2.0,synthesized,vits
./data/vits/vits_10670-0022.wav,3.75,synthesized,vits
./data/vits/vits_9485-0018.wav,3.75,synthesized,vits
./data/vits/vits_6700-0018.wav,4.5,synthesized,vits
./data/vits/vits_7028-0028.wav,4.0,synthesized,vits
./data/vits/vits_4801-0013.wav,4.0,synthesized,vits
./data/vits/vits_5888-0012.wav,4.0,synthesized,vits
./data/vits/vits_5025-0017.wav,4.0,synthesized,vits
./data/vits/vits_4367-0023.wav,3.0,synthesized,vits
./data/vits/vits_5103-0003.wav,2.5,synthesized,vits
./data/vits/vits_2961-0013.wav,4.0,synthesized,vits
./data/vits/vits_12249-0012.wav,5.0,synthesized,vits
./data/vits/vits_2961-0000.wav,4.0,synthesized,vits
./data/vits/vits_5705-0005.wav,3.0,synthesized,vits
./data/vits/vits_5068-0006.wav,4.0,synthesized,vits
./data/vits/vits_6581-0010.wav,3.333333333333333,synthesized,vits
./data/vits/vits_8680-0015.wav,1.0,synthesized,vits
./data/vits/vits_12865-0023.wav,3.0,synthesized,vits
./data/vits/vits_6601-0020.wav,3.0,synthesized,vits
./data/vits/vits_3427-0028.wav,3.0,synthesized,vits
./data/vits/vits_9217-0024.wav,2.0,synthesized,vits
./data/vits/vits_3976-0005.wav,4.5,synthesized,vits
./data/vits/vits_9351-0013.wav,4.333333333333333,synthesized,vits
./data/vits/vits_3427-0018.wav,4.0,synthesized,vits
./data/vits/vits_9351-0029.wav,3.0,synthesized,vits
./data/vits/vits_6700-0013.wav,3.0,synthesized,vits
./data/vits/vits_3814-0013.wav,3.0,synthesized,vits
./data/vits/vits_10199-0024.wav,4.0,synthesized,vits
./data/vits/vits_9351-0024.wav,3.0,synthesized,vits
./data/vits/vits_6601-0003.wav,2.0,synthesized,vits
./data/vits/vits_5103-0026.wav,4.0,synthesized,vits
./data/vits/vits_12249-0014.wav,4.0,synthesized,vits
./data/vits/vits_6207-0023.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_12249-0005.wav,4.333333333333333,synthesized,vits
./data/vits/vits_3369-0011.wav,3.0,synthesized,vits
./data/vits/vits_4783-0019.wav,4.0,synthesized,vits
./data/vits/vits_2961-0028.wav,2.0,synthesized,vits
./data/vits/vits_4783-0002.wav,3.0,synthesized,vits
./data/vits/vits_12865-0002.wav,3.0,synthesized,vits
./data/vits/vits_5103-0029.wav,2.0,synthesized,vits
./data/vits/vits_6601-0021.wav,3.0,synthesized,vits
./data/vits/vits_8680-0004.wav,4.0,synthesized,vits
./data/vits/vits_10199-0002.wav,5.0,synthesized,vits
./data/vits/vits_2959-0029.wav,2.75,synthesized,vits
./data/vits/vits_6601-0002.wav,2.6666666666666665,synthesized,vits
./data/vits/vits_2959-0013.wav,4.0,synthesized,vits
./data/vits/vits_8680-0012.wav,4.0,synthesized,vits
./data/vits/vits_3814-0007.wav,3.0,synthesized,vits
./data/vits/vits_6601-0013.wav,4.5,synthesized,vits
./data/vits/vits_12865-0019.wav,4.0,synthesized,vits
./data/vits/vits_4367-0027.wav,4.0,synthesized,vits
./data/vits/vits_9485-0029.wav,4.0,synthesized,vits
./data/vits/vits_6700-0029.wav,4.0,synthesized,vits
./data/vits/vits_3976-0016.wav,4.0,synthesized,vits
./data/vits/vits_10670-0029.wav,4.0,synthesized,vits
./data/vits/vits_2959-0023.wav,4.0,synthesized,vits
./data/vits/vits_9485-0000.wav,3.0,synthesized,vits
./data/vits/vits_5068-0011.wav,3.0,synthesized,vits
./data/vits/vits_4778-0014.wav,3.0,synthesized,vits
./data/vits/vits_10199-0021.wav,2.5,synthesized,vits
./data/vits/vits_12249-0017.wav,4.5,synthesized,vits
./data/vits/vits_4783-0012.wav,4.0,synthesized,vits
./data/vits/vits_10107-0014.wav,5.0,synthesized,vits
./data/vits/vits_5103-0012.wav,3.0,synthesized,vits
./data/vits/vits_6700-0026.wav,3.0,synthesized,vits
./data/vits/vits_5677-0004.wav,3.5,synthesized,vits
./data/vits/vits_3976-0006.wav,2.75,synthesized,vits
./data/vits/vits_8680-0024.wav,4.0,synthesized,vits
./data/vits/vits_12249-0008.wav,4.0,synthesized,vits
./data/vits/vits_9351-0000.wav,5.0,synthesized,vits
./data/vits/vits_9217-0008.wav,3.0,synthesized,vits
./data/vits/vits_5888-0023.wav,2.0,synthesized,vits
./data/vits/vits_8680-0017.wav,1.0,synthesized,vits
./data/vits/vits_6601-0025.wav,4.0,synthesized,vits
./data/vits/vits_5705-0008.wav,1.0,synthesized,vits
./data/vits/vits_3976-0026.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_9351-0027.wav,5.0,synthesized,vits
./data/vits/vits_12865-0012.wav,3.0,synthesized,vits
./data/vits/vits_3427-0022.wav,4.333333333333333,synthesized,vits
./data/vits/vits_3427-0001.wav,4.0,synthesized,vits
./data/vits/vits_10199-0006.wav,3.5,synthesized,vits
./data/vits/vits_3976-0013.wav,3.0,synthesized,vits
./data/vits/vits_6207-0017.wav,2.5,synthesized,vits
./data/vits/vits_10199-0018.wav,3.0,synthesized,vits
./data/vits/vits_5705-0028.wav,2.0,synthesized,vits
./data/vits/vits_7028-0005.wav,3.333333333333333,synthesized,vits
./data/vits/vits_10199-0020.wav,2.75,synthesized,vits
./data/vits/vits_6207-0025.wav,2.0,synthesized,vits
./data/vits/vits_3369-0004.wav,4.0,synthesized,vits
./data/vits/vits_10199-0017.wav,3.0,synthesized,vits
./data/vits/vits_5025-0018.wav,1.0,synthesized,vits
./data/vits/vits_5068-0014.wav,2.5,synthesized,vits
./data/vits/vits_9485-0009.wav,4.0,synthesized,vits
./data/vits/vits_5705-0027.wav,4.0,synthesized,vits
./data/vits/vits_4783-0024.wav,3.0,synthesized,vits
./data/vits/vits_2959-0008.wav,4.25,synthesized,vits
./data/vits/vits_7028-0001.wav,4.0,synthesized,vits
./data/vits/vits_4367-0003.wav,2.5,synthesized,vits
./data/vits/vits_5068-0021.wav,2.0,synthesized,vits
./data/vits/vits_5068-0001.wav,3.0,synthesized,vits
./data/vits/vits_3814-0005.wav,2.0,synthesized,vits
./data/vits/vits_2961-0019.wav,3.0,synthesized,vits
./data/vits/vits_5705-0007.wav,5.0,synthesized,vits
./data/vits/vits_9485-0022.wav,3.2,synthesized,vits
./data/vits/vits_6601-0016.wav,4.0,synthesized,vits
./data/vits/vits_5677-0014.wav,4.0,synthesized,vits
./data/vits/vits_5888-0028.wav,3.0,synthesized,vits
./data/vits/vits_10107-0000.wav,4.5,synthesized,vits
./data/vits/vits_5705-0002.wav,3.0,synthesized,vits
./data/vits/vits_5888-0015.wav,4.0,synthesized,vits
./data/vits/vits_4367-0022.wav,5.0,synthesized,vits
./data/vits/vits_3814-0010.wav,1.0,synthesized,vits
./data/vits/vits_5025-0027.wav,4.0,synthesized,vits
./data/vits/vits_6207-0006.wav,3.0,synthesized,vits
